Stream,Window_Idx,Level_dst_port,Level_flow_count,NormDiff_flow,NormDiff_byte,Burst_flow_run,Sync_flow_byte,Res_Norm_Euclidean
PreOnset_Benign,29,29.0,151.0,-6.532924784644736,-32.92529998060419,0.0,14.666237018579508,8.386488197311703
PreOnset_Benign,30,48.0,112.0,-0.6744907594765952,-10.823923651118044,0.0,2.7019690012950353,9.57228248177756
PreOnset_Benign,31,25.0,55.0,-0.9985967088354787,-1.188720284780032,0.0,1.0895192353085432,7.542877102337752
PreOnset_Benign,32,13.0,26.0,-0.5588637721377503,-0.5919983951102534,0.0,0.5751925383650335,4.059990726921679
PreOnset_Benign,33,18.0,84.0,1.1177275442755006,3.23221047156825,0.0,1.9007184623103806,1.7682576860699433
PreOnset_Benign,34,23.0,51.0,-0.6955685957102388,-1.084075395038403,0.0,0.8683598333472617,4.694906899652255
PreOnset_Benign,35,20.0,169.0,3.0033928157825747,9.132321119465107,1.0,5.237169812181096,4.526692065304678
PreOnset_Benign,36,31.0,120.0,-1.2471715929944591,-4.894361928944947,0.0,2.4706495428558264,3.238948913678876
PreOnset_Benign,37,16.0,206.0,1.8126939160933495,25.49152699705597,1.0,6.797671358597202,9.41979265156967
PreOnset_Benign,38,15.0,48.0,-2.7325523076231293,-19.443167323227932,0.0,7.288996620700898,8.043220976628692
PreOnset_Benign,39,38.0,177.0,2.7622002530946284,876.141599366803,1.0,49.194293851194935,4906.159937499301
PreOnset_Benign,40,53.0,229.0,1.113445063262951,2306.24672134024,2.0,50.674244212841074,10933.894052239699
PreOnset_Benign,41,31.0,149.0,-1.3835707886699389,-1639.7120415383858,0.0,47.630428115888904,6490.312960635304
PreOnset_Benign,42,59.0,323.0,2.419822518534589,-71.64448297276981,1.0,-13.166887757791372,9416.40459093902
PreOnset_Benign,43,36.0,179.0,-2.0026117394769014,-312.44700411342535,0.0,25.014196737091783,985.1852390525033
PreOnset_Benign,44,15.0,26.0,-2.1277749731942075,-73.79613357461464,0.0,12.530824639207184,2143.880997670077
PreOnset_Benign,45,27.0,69.0,0.6591614240339454,0.137794486908709,0.0,0.30137818470282723,4400.128448906925
PreOnset_Benign,46,40.0,348.0,4.427833456328708,201.24472313152322,1.0,29.850931610108358,4423.453060085821
PreOnset_Benign,47,57.0,313.0,-0.5365267404927462,-146.48728485887383,2.0,8.865345197394403,4897.956114337773
PreOnset_Benign,48,14.0,38.0,-4.21556724672872,-4.56086424697588,0.0,4.384818118956312,908.1437560815557
PreOnset_Benign,49,31.0,68.0,0.43052601668718843,0.3408050435422165,0.0,0.3830475660582303,555.398933728442
PreOnset_Benign,50,19.0,70.0,0.03290198826715098,0.4759528433602689,0.0,0.12513910207427859,122.97225006153057
PreOnset_Benign,51,29.0,115.0,0.7402947360108971,0.252842901545771,0.0,0.43264103949123434,97.77774936294311
PreOnset_Benign,52,35.0,65.0,-0.6953512984294796,-0.9196787078773964,0.0,0.7996873036759391,121.51678793651546
PreOnset_Benign,53,29.0,66.0,0.017519240505885592,0.034892568363460066,0.0,0.024724305794652998,115.43007917638573
PreOnset_Benign,54,35.0,77.0,0.1927116455647415,-0.06810483662931548,0.0,-0.1145626253965632,7.781397840756938
PreOnset_Benign,55,20.0,32.0,-0.8203265993634267,-0.05761883864127399,0.0,0.21740806324022643,5.781233677399878
PreOnset_Benign,56,26.0,180.0,2.4347471317691727,3.2098915072968337,0.0,2.795581181200287,6.150134750158675
PreOnset_Benign,57,37.0,148.0,-0.41507123660098166,-0.8211130137804348,0.0,0.5837982477012105,3.993408767961457
PreOnset_Benign,58,47.0,131.0,-0.18952632910912592,-0.5787277799895773,0.0,0.33118597750342393,4.8433348555667
PreOnset_Benign,59,24.0,81.0,-0.5916585609443817,-0.663760386431158,0.0,0.6266733718993857,4.3801551324388965
PreOnset_Benign,60,9.0,22.0,-0.7958990961823823,-0.4084402793813902,0.0,0.5701554605580202,2.147739158853851
PreOnset_Benign,61,14.0,25.0,0.04087822784706637,0.001529140518470794,0.0,0.007906235167526345,4.130044055497593
PreOnset_Benign,62,35.0,408.0,4.828597399617495,13.737610128250815,1.0,8.144531204571006,11.066870200101906
PreOnset_Benign,63,32.0,211.0,-2.3517642410068897,-9.014630163750304,0.0,4.604376707547944,9.740633957576412
PreOnset_Benign,64,37.0,91.0,-1.3054659860837325,-1.2498826925736213,0.0,1.2773720451574055,6.981147820774763
PreOnset_Benign,65,13.0,36.0,-0.6131734177059956,0.010335417935886718,0.0,-0.0796078107924562,6.463711305545454
PreOnset_Benign,66,12.0,43.0,0.07153689873236616,-0.052472989254175,0.0,-0.06126789467951754,4.77000065816054
PreOnset_Benign,67,14.0,49.0,0.0709990273133258,0.05752835202710403,0.0,0.06390975697702958,3.2108893132549348
PreOnset_Benign,68,21.0,63.0,0.19076506328630974,0.37138651789843896,0.0,0.2661720732732454,4.80160630918852
PreOnset_Benign,69,20.0,57.0,-0.08175645569413274,-0.532372876159702,0.0,0.20862626743176108,4.9055796586391525
PreOnset_Benign,70,13.0,45.0,-0.19503347261973839,0.08979943875518938,0.0,-0.13234007850884819,3.9872693802396175
PreOnset_Benign,71,13.0,34.0,-0.2089971367392267,-0.15618716981261094,0.0,0.1806728294078528,2.7194966148389583
PreOnset_Benign,72,14.0,45.0,0.2214745777385835,1.5956363826832962,0.0,0.594468581237986,2.4309056212261226
PreOnset_Benign,73,15.0,50.0,0.11241512657943255,-1.30971727316591,0.0,-0.3837082655432575,2.986526742224751
PreOnset_Benign,74,62.0,142.0,2.341628297050821,2.438427378702675,0.0,2.3895377273174914,6.338231018648126
PreOnset_Benign,75,24.0,50.0,-2.341628297050821,-1.7729125568485968,0.0,2.0375235486524805,5.939926476956034
PreOnset_Benign,76,22.0,94.0,1.1199091855460448,3.8412008268371007,0.0,2.0740771657539483,4.937375811461426
PreOnset_Benign,77,15.0,44.0,-1.272624074484142,-3.2611941964486446,0.0,2.037222188659968,2.036941092353286
PreOnset_Benign,78,12.0,146.0,2.9275769134728815,10.39406338311592,1.0,5.516286794355783,4.22619096640945
PreOnset_Benign,79,47.0,100.0,-1.292773955663474,-9.57145565769142,0.0,3.517631105168829,9.608024077452882
PreOnset_Benign,80,36.0,164.0,1.5987929113519292,2.892359768936223,1.0,2.150414912442419,8.163864372283848
PreOnset_Benign,81,22.0,39.0,-2.9072877563646347,-2.9871858353606107,0.0,2.9469660339287533,5.6685289410322435
PreOnset_Benign,82,21.0,60.0,0.5150656708730363,-0.6084219511131306,0.0,-0.5598010900524992,3.2440904631935656
PreOnset_Benign,83,21.0,130.0,1.7816737042777986,11.908665584621822,0.0,4.606230164153621,2.8941914867211986
PreOnset_Benign,84,17.0,43.0,-2.0589717920864485,-6.880271747729048,0.0,3.7638126215930887,5.221564077078358
PreOnset_Benign,85,32.0,150.0,2.830216127999831,46.07075243565393,1.0,11.41885224409508,19.893498732156296
PreOnset_Benign,86,21.0,49.0,-2.390300586215302,-43.768709010661865,0.0,10.22840998425816,20.01350208587411
PreOnset_Benign,87,16.0,32.0,-0.48792948557881355,-0.2804231988024947,0.0,0.3699009963977748,15.157852443611594
PreOnset_Benign,88,17.0,45.0,0.4277258474729628,0.508213799504678,0.0,0.466236182734237,3.715972538475264
PreOnset_Benign,89,17.0,162.0,5.261027923917443,37.90081160842123,1.0,14.120808341275596,4.418785797416681
PreOnset_Benign,90,20.0,78.0,-3.7771482530689333,-36.46763599188419,0.0,11.736424821055989,7.722418432954265
PreOnset_Benign,91,16.0,48.0,-1.0937687991512355,-1.219426649142362,0.0,1.154889960855776,3.7145293953922076
PreOnset_Benign,92,12.0,37.0,-0.4637123971401592,0.17522394745604894,0.0,-0.2850500249275656,5.12480945199319
PreOnset_Benign,93,14.0,43.0,0.31130342745073625,0.5900952114581939,0.0,0.42860081876870315,3.768298119159636
PreOnset_Benign,94,31.0,52.0,0.5278623335034224,-1.8059038752565215,0.0,-0.9763547683479509,4.862808793529692
PreOnset_Benign,95,21.0,136.0,5.395926075812762,16.631903097007015,1.0,9.473358412491907,6.36752712883561
PreOnset_Benign,96,16.0,50.0,-5.524400506189256,-10.450766417630694,0.0,7.598303711199275,5.739557188484935
PreOnset_Benign,97,33.0,68.0,1.1562698733884489,-1.472580515502623,0.0,-1.3048756592926833,4.914022798433225
PreOnset_Benign,98,11.0,31.0,-2.0796798417195017,-0.0920975647157607,0.0,0.437645345926156,7.48978687271504
PreOnset_Benign,99,13.0,51.0,1.1241512657943253,0.05479002320330354,0.0,0.24817790783406596,4.675633934620886
PreOnset_Benign,100,32.0,73.0,1.2365663923737578,0.38862576676873456,0.0,0.6932254773136223,5.098008550600253
PreOnset_Benign,101,21.0,61.0,-0.5395926075812763,0.35909566969048917,0.0,-0.44018787895560657,6.846698001902142
PreOnset_Benign,102,15.0,50.0,-0.5495850632772257,-0.7863252709813909,0.0,0.6573831636182884,4.761324233748514
PreOnset_Benign,103,19.0,253.0,10.1423425313888,17.38679609633032,1.0,13.279414201401949,7.224261041194291
PreOnset_Benign,104,20.0,58.0,-7.736805770466827,-13.67530988113413,0.0,10.286069045134811,6.279706323032473
PreOnset_Benign,105,15.0,46.0,-0.5581992492220098,0.35440894323508954,0.0,-0.44478175100985523,5.678300245486833
PreOnset_Benign,106,42.0,117.0,3.302678891230225,-0.3094710598808519,1.0,-1.0109814720929036,6.414889549459951
PreOnset_Benign,107,25.0,94.0,-1.0698818943421855,-0.627746318630736,0.0,0.8195208481441977,5.104246185188448
PreOnset_Benign,108,19.0,120.0,1.0021005569366557,17.83390014256602,1.0,4.227453283623381,4.071289519065712
PreOnset_Benign,109,21.0,59.0,-2.3510820758898463,-17.476071157372985,0.0,6.409967055693434,5.446957623866925
PreOnset_Benign,110,12.0,26.0,-1.436012584692106,-0.7979854712257028,0.0,1.0704752118015484,4.610574329090961
PreOnset_Benign,111,9.0,41.0,0.6977490615275123,0.375536486773344,0.0,0.5118888856142901,3.234499750016332
PreOnset_Benign,112,22.0,49.0,0.3996982278379823,0.4670932919498162,0.0,0.43208374307227854,5.198450838347373
PreOnset_Benign,113,15.0,47.0,-0.10791852151625524,0.22819468500132095,0.0,-0.15692811418993774,6.33934788871326
PreOnset_Benign,114,14.0,42.0,-0.3372453797382976,-0.16327541986845684,0.0,0.23465694316484162,3.4526365092362834
PreOnset_Benign,115,30.0,67.0,1.6862268986914881,1.4792858634845887,0.0,1.5793706385335198,2.651142973614093
PreOnset_Benign,116,14.0,82.0,1.011736139214893,1.973699374295475,1.0,1.413104024805164,3.5984505391869166
PreOnset_Benign,117,27.0,368.0,15.432348576824499,44.18867821606597,2.0,26.11388683018025,8.834264657747095
PreOnset_Benign,118,25.0,89.0,-14.475609376459236,-28.778716744452794,0.0,20.410523313929637,6.594557112286058
PreOnset_Benign,119,14.0,115.0,1.0960474841494672,-9.347941812241327,1.0,-3.2009042636859224,5.880504580671434
PreOnset_Benign,120,25.0,47.0,-2.86658572777553,-3.1874646413027103,0.0,3.0227703598764326,5.502068599571838
PreOnset_Benign,121,15.0,46.0,-0.05188390457512271,-0.3133601361416107,0.0,0.12750822483753269,5.189582988339964
PreOnset_Benign,122,13.0,36.0,-0.5188390457512271,-0.45179948335623943,0.0,0.48416031726634584,5.466138637092573
PreOnset_Benign,123,14.0,46.0,0.5188390457512271,0.08558878955479521,0.0,0.21072922412331077,6.579493447419837
PreOnset_Benign,124,13.0,43.0,-0.15565171372536812,1.4836165747259729,0.0,-0.4805491258627554,6.027018576863334
PreOnset_Benign,125,22.0,66.0,1.1933298052278223,-1.0489333603457036,0.0,-1.1188044702262785,5.821563199924591
PreOnset_Benign,126,15.0,69.0,0.16187778227438285,0.2183390289838592,0.0,0.18800063243470572,4.973852092097062
PreOnset_Benign,127,27.0,153.0,4.196831392298814,10.127702278825746,1.0,6.5195290363363005,3.933132868017161
PreOnset_Benign,128,30.0,99.0,-2.428166734115743,-5.893984299045868,0.0,3.7830644464962093,1.691585047174968
PreOnset_Benign,129,42.0,87.0,-0.522186394433493,-1.360338398327735,0.0,0.8428227592039698,3.704734729113516
PreOnset_Benign,130,14.0,29.0,-2.0061776435714114,-1.7458094544372362,0.0,1.8714710517204336,5.110282822574585
PreOnset_Benign,131,16.0,46.0,0.6198023195190334,-0.15294953487432722,0.0,-0.30789361228266054,5.53397706291185
PreOnset_Benign,132,10.0,29.0,-0.6744907594765952,0.3432448773587704,0.0,-0.48116057404588736,5.582007264927498
PreOnset_Benign,133,26.0,103.0,2.4956158100634025,3.127868296734776,0.0,2.7939143818534227,4.065254441162985
PreOnset_Benign,134,44.0,106.0,0.10117361392148928,-2.8608922044821874,0.0,-0.5380026053536164,9.052475302319582
PreOnset_Benign,135,15.0,48.0,-1.7008897412888055,-0.6043607466713288,0.0,1.0138791811901977,10.382350447824818
PreOnset_Benign,136,19.0,47.0,-0.029325685194634576,0.7333167356325012,0.0,-0.14664588551035382,9.419636347256155
PreOnset_Benign,137,12.0,50.0,0.12263468354119914,0.5369255473076184,0.0,0.256604159317917,4.258545249500023
PreOnset_Benign,138,14.0,43.0,-0.2777314891962451,1.6565006640251283,0.0,-0.6782789958964288,0.9630167351845563
PreOnset_Benign,139,35.0,170.0,5.710688430235173,5.677609177326372,1.0,5.694124782647,3.490357242715119
PreOnset_Benign,140,23.0,100.0,-2.623019620186759,9.011698403931906,0.0,-4.861878415254653,5.936712802022276
PreOnset_Benign,141,21.0,138.0,1.5076852270653305,9.80121492556412,1.0,3.8441054811965354,3.893530110081835
PreOnset_Benign,142,14.0,40.0,-3.478952338352965,-19.388281413059193,0.0,8.212850111782608,3.5571976186349037
PreOnset_Benign,143,12.0,84.0,1.4838796708485096,1.7405031499953867,0.0,1.607077235644245,5.134772737916478
PreOnset_Benign,144,45.0,189.0,3.013682116810319,3.7289497983791144,1.0,3.3522931437836077,5.77079619949608
PreOnset_Benign,145,25.0,87.0,-2.7519222986645087,-3.4602554526196654,0.0,3.0858311909661404,6.180770710813041
PreOnset_Benign,146,22.0,89.0,0.045728187083159,0.469473589356762,0.0,0.14652022428561925,3.177974132213884
PreOnset_Benign,147,16.0,88.0,-0.022483025315886508,0.06606804263963223,0.0,-0.03854101030380393,2.8814384689560826
PreOnset_Benign,148,18.0,85.0,-0.06859228062473849,-0.15113810119222684,0.0,0.10181800945838289,1.6184006728167484
PreOnset_Benign,149,11.0,66.0,-0.43441777729001047,-0.8234096254739613,0.0,0.5980834216876424,2.240648044186388
PreOnset_Benign,150,13.0,32.0,-1.0666365498699646,-0.6262579367525828,0.0,0.8173063103796872,2.132675322604968
PreOnset_Benign,151,11.0,34.0,0.05865137038926915,0.1688769967299724,0.0,0.09952319973472018,2.759674791336139
PreOnset_Benign,152,22.0,44.0,0.27530235080677357,-0.2139798270970584,0.0,-0.24271207103283332,1.9753716647984385
PreOnset_Benign,153,12.0,36.0,-0.22483025315886507,0.33376517339847,0.0,-0.2739352267065894,3.612635275780179
PreOnset_Benign,154,13.0,42.0,0.16518141048406415,1.9101647912503972,0.0,0.5617149761896496,2.0594287582874866
PreOnset_Benign,155,41.0,277.0,6.340213139079995,76.29508606178658,1.0,21.99379701407145,18.705394078750494
PreOnset_Benign,156,35.0,306.0,0.6520077341607088,-64.36083635758278,2.0,-6.477944356213298,16.353468652245994
PreOnset_Benign,157,22.0,85.0,-3.7737331099829756,-3.143374958291232,0.0,3.4441629109545584,11.645358777465379
PreOnset_Benign,158,15.0,30.0,-0.9762366255582299,-2.1456746092641112,0.0,1.447303057446494,3.478671389495686
PreOnset_Benign,159,22.0,122.0,2.001714511995057,2.2504272325069388,0.0,2.122430882148583,5.756893904470975
PreOnset_Benign,160,26.0,148.0,0.5567225316314754,2.9657853869547233,0.0,1.2849589677888817,2.4075110378230478
PreOnset_Benign,161,15.0,35.0,-1.9295558435659559,-4.155027017912501,0.0,2.831493715795162,9.13802667475939
PreOnset_Benign,162,12.0,18.0,-0.27966690027078334,-0.2045229743704369,0.0,0.23916167392862292,3.339776051753213
PreOnset_Benign,163,9.0,17.0,-0.01645099413357549,0.12104770165776342,0.0,-0.044624601173059934,6.88703983544498
PreOnset_Benign,164,13.0,71.0,1.0712500297569452,2.6477876058841137,0.0,1.6841741452692556,5.234019983177375
PreOnset_Benign,165,20.0,80.0,0.20234722784297857,20.716977630085108,0.0,2.0474430377260124,44.95689046879315
PreOnset_Benign,166,36.0,80.0,0.0,-20.202447741547545,0.0,-0.0,44.84986634257343
PreOnset_Benign,167,26.0,32.0,-0.8301424732019633,-1.0775504389014594,0.0,0.9457908787620647,36.70502162401824
PreOnset_Benign,168,25.0,38.0,0.09870596480145295,0.02013742453262934,0.0,0.04458344891447528,7.2430984628649915
PreOnset_Benign,169,8.0,14.0,-0.385423291129483,-0.02049502291261314,0.0,0.08887777665284792,7.168069948208318
PreOnset_Benign,170,15.0,66.0,0.9110005063060507,2.051593492136484,0.0,1.3671147391753684,7.261088124139695
PreOnset_Benign,171,32.0,205.0,2.9763243037221185,1.3344855816906298,1.0,1.992953052571126,9.870749306074947
PreOnset_Benign,172,15.0,36.0,-3.6186964556045904,-3.2577715604906388,0.0,3.4334947792470736,9.851629538169599
PreOnset_Benign,173,28.0,221.0,3.8394089385590804,4.088887039921914,1.0,3.9621849338256006,8.83286129976193
PreOnset_Benign,174,28.0,126.0,-1.941715822735653,-1.8929711721141163,0.0,1.9171885866748828,3.758285038267079
PreOnset_Benign,175,10.0,19.0,-2.186985189818051,-2.2725392289205484,0.0,2.2293518423366403,4.826666382526795
PreOnset_Benign,176,22.0,40.0,0.4496605063177302,0.11033342135238466,0.0,0.22273882039079032,3.7957977829133718
PreOnset_Benign,177,22.0,119.0,2.131390799946041,1.9931964040655636,0.0,2.0611357253007077,2.167652879811612
PreOnset_Benign,178,31.0,146.0,0.7284500202347228,-1.215598457956469,1.0,-0.941011541531605,4.593330040697148
PreOnset_Benign,179,16.0,35.0,-2.9947389720760826,-0.65023191754185,0.0,1.3954479081464632,5.9099897223527895
PreOnset_Benign,180,19.0,151.0,3.0682716901680407,1.5731845374768998,1.0,2.1970338139752137,5.872086661858736
PreOnset_Benign,181,12.0,27.0,-3.0413401518217387,-1.0490343866169611,0.0,1.786188791998162,6.1569309286322245
PreOnset_Benign,182,41.0,205.0,4.1399777650632394,1.7774546421166044,1.0,2.7126781410206373,8.145696493483788
PreOnset_Benign,183,37.0,151.0,-0.8004945277304647,0.9901415068619107,0.0,-0.8902824596282665,4.029149959652338
PreOnset_Benign,184,16.0,116.0,-0.4969931911932807,-0.5969335381375961,0.0,0.5446759624302323,2.938213810480524
PreOnset_Benign,185,49.0,245.0,1.7757001627036895,4.431589252845522,1.0,2.805204762100926,8.693794914547407
PreOnset_Benign,186,17.0,100.0,-1.9959420433491084,-3.2641798603802266,0.0,2.5524720998252493,7.035070473678472
PreOnset_Benign,187,16.0,166.0,0.9471572367118146,0.4338270555963786,0.0,0.6410167198985443,5.681990471212599
PreOnset_Benign,188,37.0,114.0,-0.7157861120976113,-2.7471090913148912,0.0,1.4022633618476552,4.809020293171573
PreOnset_Benign,189,39.0,231.0,1.421899438896606,4.715448115127092,0.0,2.589380819625663,7.478123332481133
PreOnset_Benign,190,16.0,43.0,-2.2246361891508752,-4.341475808002546,0.0,3.107765145052872,8.64597968195977
PreOnset_Benign,191,30.0,74.0,0.4448768839100947,0.23120976193761403,0.0,0.32071775507508243,4.224259070391379
PreOnset_Benign,192,29.0,249.0,2.5114017640085993,2.4885687058492567,1.0,2.499959167211821,4.231760408510538
PreOnset_Benign,193,13.0,34.0,-2.612892131305729,-2.084843691792532,0.0,2.3339819359384713,7.1075743009690715
PreOnset_Benign,194,28.0,66.0,0.38889557303155037,-0.028779343870336125,0.0,-0.10579300272667566,3.8144855692178057
PreOnset_Benign,195,28.0,122.0,0.6805672528052131,0.33548279666446096,0.0,0.47782696166012034,2.3313204504860043
PreOnset_Benign,196,22.0,34.0,-0.9061860585334409,-0.48128933952877984,0.0,0.6604072149831103,5.150507174695952
PreOnset_Benign,197,52.0,369.0,3.322858888597932,4.881348394855172,1.0,4.027410073755559,11.415581811987279
PreOnset_Benign,198,30.0,73.0,-2.626964010593055,-3.2291150594005593,0.0,2.9125193642462404,10.928161629887787
PreOnset_Benign,199,20.0,52.0,-0.1927116455647415,0.09133777165184771,0.0,-0.13267197246307966,5.503373874357002
PreOnset_Benign,200,36.0,219.0,1.6687401012235763,4.930575682299746,0.0,2.8684228006295345,5.4254655402777345
PreOnset_Benign,201,25.0,119.0,-0.8874878414165726,-4.673316712391366,0.0,2.0365440730159037,6.3216968188405644
PreOnset_Benign,202,26.0,67.0,-0.5010502784683278,-0.5702511877116705,0.0,0.5345320536692137,5.92683646024636
PreOnset_Benign,203,19.0,63.0,-0.046119026288997965,0.15586186950759912,0.0,-0.08478323924734968,5.865769804514116
PreOnset_Benign,204,33.0,76.0,0.17025980336302404,0.25581985076568975,0.0,0.20870035334834605,5.931035149309352
PreOnset_Benign,205,23.0,148.0,0.981077468329593,1.6649127918762054,0.0,1.2780486793715888,5.7186290512217965
PreOnset_Benign,206,28.0,73.0,-1.011736139214893,-2.125772132944413,0.0,1.466533494549575,7.475493506618146
PreOnset_Benign,207,18.0,45.0,-0.3893967271205086,0.14558628099009938,0.0,-0.23809834382286538,7.107604084497792
PreOnset_Benign,208,11.0,32.0,-0.1992813607544486,-0.2359635548528887,0.0,0.21684819182907805,4.202350683400805
PreOnset_Benign,209,36.0,141.0,1.500397811896916,4.8798243587228685,0.0,2.705859898492356,5.444258677948197
PreOnset_Benign,210,18.0,90.0,-0.7817961075751445,-3.060035175292577,0.0,1.5467138032250058,5.909734284593019
PreOnset_Benign,211,16.0,55.0,-0.4918161787850173,-0.7494745921220505,0.0,0.6071274413118932,2.3341824379915224
PreOnset_Benign,212,36.0,76.0,0.3182990100900786,0.19069628685432627,0.0,0.24637053259995548,3.106638704053984
PreOnset_Benign,213,13.0,52.0,-0.4375075196604942,-0.2770935198645512,0.0,0.34818170341064114,4.616303462314846
PreOnset_Benign,214,26.0,66.0,0.26599635584992487,-0.3448522123664752,0.0,-0.30286867087281705,7.824665273277592
PreOnset_Benign,215,15.0,31.0,-0.7615218252155107,-0.07035537931299748,0.0,0.23146739914761955,6.720633239902007
PreOnset_Benign,216,21.0,49.0,0.411553683748431,1.3055593311616187,0.0,0.7330127912197043,3.911472629609609
PreOnset_Benign,217,19.0,46.0,-0.06977490615275123,0.9561211760553444,0.0,-0.2582891119074124,2.4835223509469717
PreOnset_Benign,218,23.0,89.0,1.1838001084691263,-2.212021986260926,0.0,-1.6182063735110477,3.2527129692424994
PreOnset_Benign,219,14.0,49.0,-1.199094683513947,0.6737129737553671,0.0,-0.8988023392517579,6.319668214199411
PreOnset_Benign,220,16.0,48.0,-0.032118607594123584,-0.2948718032666477,0.0,0.09731840391053002,3.8049781745619584
PreOnset_Benign,221,23.0,96.0,1.6602849464039267,2.76969594289947,0.0,2.1444077224520575,4.5690610406203005
PreOnset_Benign,222,30.0,93.0,-0.09635582278237075,2.4929087300668202,0.0,-0.4901084286226298,4.252599516168975
PreOnset_Benign,223,12.0,33.0,-1.9271164556474147,-5.306321051880233,0.0,3.1977958999952913,6.023801683954782
PreOnset_Benign,224,21.0,156.0,3.9505887340772006,55.059248805144236,1.0,14.748438833868363,18.24504989383483
PreOnset_Benign,225,38.0,498.0,10.252259544044247,-38.20437712290734,2.0,-19.790937066814003,17.049267225646908
PreOnset_Benign,226,22.0,59.0,-13.160064151565567,-14.269737518600161,0.0,13.703673272914097,14.674313211969995
PreOnset_Benign,227,33.0,151.0,2.886193017295198,3.421548098514826,1.0,3.142490768526322,10.05205863093409
PreOnset_Benign,228,11.0,45.0,-3.3253963025357716,-2.4003270928978258,0.0,2.8252502260151875,7.80741393446488
PreOnset_Benign,229,11.0,23.0,-0.69017659109233,-1.0112145279695162,0.0,0.835414026562303,4.894834716251736
PreOnset_Benign,230,12.0,45.0,0.6744907594765952,-0.061042281749910235,0.0,-0.20290996766467945,6.123837842905362
PreOnset_Benign,231,13.0,30.0,-0.5188390457512271,0.1595554274758903,0.0,-0.2877213682297859,5.231593842297118
PreOnset_Benign,232,18.0,45.0,0.632335087009308,0.3349775744031875,0.0,0.46023697554239,2.7536497951145718
PreOnset_Benign,233,10.0,86.0,1.455480059923179,3.2924278308668264,0.0,2.1890781293875263,2.953682105997974
